6,China's Chang'e-5 mission is off to collect samples from the Moon
6,China court accepts application to restructure parent of BMW's local partner - Reuters
6,The promise and challenge of Roblox’s future in China
6,"China says opposes official interactions between U.S.\, Taiwan - Reuters UK"
6,Plan to raise China's retirement age sparks anger - Reuters
6,"China stocks end higher on materials\, machinery boost; post weekly gain - Reuters"
6,UPDATE 1-Iron ore pushes higher as China steel stocks shrink - Reuters India
6,METALS-Shanghai copper near highest in 2-1/2 yrs on Chinese demand - Reuters India
6,Yuan rebounds after China keeps lending benchmark unchanged for 7th month - Reuters
6,China-led shift to electric vehicles to help end 'oil era': study - Reuters
6,Tencent Music Entertainment is backing Wave to bring virtual entertainment to China
6,"Hidden zinc stocks in Spain fuel shortages\, price rally - Reuters UK"
6,HK people detained in China send 'doubtful' letters from prison -families - Reuters Africa
6,China to set up ministry-level committee to tackle unfair competition - Reuters India
6,"Canadian accusations on China being cyber-crime threat are groundless\, says China - Reuters Canada"
6,China Sinopharm's coronavirus vaccine taken by about a million people in emergency use - Reuters Canada
6,"Turkey to buy 20 million COVID-19 vaccine doses from China\, also talking to Pfizer - Reuters"
6,Global crude market finds support mainly from China demand - Reuters
6,China stocks rise on report of stimulus plan; Hong Kong down - Reuters UK
6,Iron ore soars to contract high as Australian shipments drop - Reuters India
6,China reports 12 new COVID-19 cases vs 8 a day earlier - Reuters India
6,Xi says China must rely on innovation-driven growth model - Reuters India
6,"Massive\, China-state-funded hack hits companies around the word\, report says"
6,"Australia 'will always be Australia\,' PM responds to China grievances - Reuters.com"
6,"Rivian CEO eyes smaller electric vehicles for China\, Europe - Reuters"
6,Infineon insulated from U.S.-China tensions - CEO - Reuters India
6,Help Name the Smithsonian National Zoo's New Baby Panda
6,Taiwan to shut down China-friendly tycoon's news channel - Reuters
6,UK diplomat in China: huge 'relief' when woman he rescued resumed breathing - Reuters India
6,Mainland China reports 8 new COVID-19 cases vs. 15 a day earlier - Reuters UK
6,See British diplomat rescue drowning student
6,China built the first electric car designed exclusively for ride-hailing
6,"Putin says India\, China may start producing Russia's Sputnik V COVID-19 vaccine - RIA - Reuters India"
6,China will promote economic growth to a 'reasonable' range: Premier Li - Reuters UK
6,Exclusive: BMW deal to hike stake in China JV unaffected by Brilliance parent's debt issues - Reuters India
6,West China Hospital's COVID-19 vaccine candidate enters mid-stage human trial - Reuters
6,Factbox: China state enterprises facing debt problems - Reuters India
6,FACTBOX-China state enterprises facing debt problems - Reuters
6,China launches yearlong campaign of coal-mining safety checks - Reuters UK
6,"Column: China makes rare\, but small\, draw on crude oil inventories - Reuters India"
6,"India considers easing investment rules from neighbours\, including China - ET - Reuters India"
6,UPDATE 1-China should set growth target of around 5% for 2021-2025 - think tank economist - Reuters India
6,British diplomat saves drowning student in southwest China - Reuters India
6,China should set average growth target of around 5% for 2021-2025 -think tank economist - Reuters India
6,China CSRC vice chair hopes Sino-U.S. ties will be better with Biden administration - Reuters India
6,China reports 15 new COVID-19 cases vs. 8 a day earlier - Reuters India
6,British diplomat saves drowning student in southwest China - Reuters UK
6,Zilliz raises $43 million as investors rush to China’s open source software
6,Biden’s China Policy? A Balancing Act for a Toxic Relationship
6,Hong Kong stocks end higher on upbeat China data - Reuters
6,FACTBOX-China state enterprises facing debt problems - Reuters India
6,"COLUMN-Australian coal exports to China slump\, but prices are mixed: Russell - Reuters UK"
6,UPDATE 1-China October refinery output hits record high on firm holiday gasoline demand - Reuters UK
6,Former WeWork China exec launches a ‘startup studio’ for real estate
6,China says U.S. should stop unreasonably suppressing Chinese firms - Reuters
6,New Kim: Racing pigeon from Belgium sold for record €1.6m
6,"China aims moderate trade expansion\, no longer focuses on surplus: think tank - Reuters India"
6,China warns of action after Pompeo says Taiwan not part of China - Reuters India
6,Banks and fund managers dump China state firm bonds-traders - Reuters
6,China finds coronavirus on packaging of Brazilian beef - Reuters UK
6,Australia expects 'technical' issues blighting trade with China to be resolved - Reuters India
6,Daimler to revamp China plant to make Actros trucks as sales surge - Reuters India
6,EXCLUSIVE-Hillhouse in talks to take developer SOHO China private - sources - Reuters
6,Former China finance minister says U.S.-China frictions may not ease even with Biden as president - Reuters India
6,China to ship 3 billion parcels during post-COVID Singles’ Day
6,Germany criticizes China for dismissal of Hong Kong opposition lawmakers - Reuters Africa
6,"American Airlines to restart flights to China\, bringing U.S. weekly total to 10 - Reuters"
6,China Targets Hong Kong’s Lawmakers as It Squelches Dissent
6,China's Sinopharm says data 'better than expected' from unit's COVID-19 vaccine trials - Reuters
6,Tibet Rhodiola Pharma obtains right to develop Russia's Sputnik-V vaccine in China - Reuters India
6,Asian leaders to sign China-backed trade deal amid U.S. election uncertainty - Reuters Africa
6,UPDATE 2-China leads global auto industry recovery from virus with Oct sales rising 12.5% - Reuters India
6,China breaks national record for Mariana Trench manned-dive amid race for deep sea resources
6,"Bridgewater's Dalio supports Ant IPO suspension\, bullish on China - Reuters"
6,China to clamp down on internet monopolies
6,"China shares mixed as profit-taking\, regulatory concerns about big techs weigh - Reuters UK"
6,"Beijing passes 'patriotism' resolution\, may lead to Hong Kong lawmakers' disqualifications: SCMP - Reuters"
6,Mainland China reports 17 new COVID-19 cases vs 22 a day earlier - Reuters UK
6,U.S. denounces terms for WHO-led inquiry into COVID origins - Reuters UK
6,Huawei reportedly set to sell Honor budget phone division for $15B
6,Breakingviews - China hangs its sharpest sword over online giants - Reuters
6,"K-pop stars\, a panda\, and anger in China - Reuters.com"
6,Huawei reportedly selling Honor to a Chinese consortium for $15 billion
6,Column: China coal imports show the pain goes beyond just Australia - Reuters UK
6,China stocks close lower after inflation eases in October - Reuters
6,China reports 22 new COVID-19 cases versus 33 a day earlier - Reuters India
6,China publishes draft competition rules for online platforms - Reuters Canada
6,"China blue chip shares flat near five-year peak\, tech firms weigh - Reuters UK"
6,Australia may open borders to Asia as it records third day without local COVID-19 case - Reuters India
6,WIDER IMAGE-Scientists watch as China remote glaciers melt at 'shocking' pace - Reuters UK
6,The race to be China’s top fintech platform: Ant vs Tencent
6,China suspends fish imports from Indonesian firm after coronavirus detected - Reuters
6,Apple Suspends Supplier For Using Illegal Student Labor In China
6,China should expect no reprieve from Trump measures under Biden: analysts - Reuters
6,Canada confident Biden administration will pressure China on foreign detainees - Reuters
6,Russia And China Among Countries Holding Off On Congratulating Biden
6,China offers backing to Guinea president after disputed election - Reuters
6,China says understands U.S. election result will be determined following laws - Reuters India
6,"EMERGING MARKETS-Biden election win powers Asian stocks\, currencies - Reuters UK"
6,China crude oil imports are likely weaker than data suggests: Russell - Reuters India
